Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Belgium,BEL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.429735060518182,0.513631256110109,0.611545878727049,0.671587938668684,1.26432098635024,2.31509536490862,4.69405062469771,9.54827419637722,17.179936096386,31.1117194725597,54.8187737500949,74.7225330132927,78.3615561667706,82.8682999335673,87.4602539589925,91.4029489687935,93.0074158476448,100.56248992092,105.283158005349,108.403258530932,111.08418862569,113.530951157448,111.331548237153,110.903179942935,114.269957521343
Belize,BLZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.201592581393005,0.411172830964477,0.747480213759048,1.02836962919364,1.16438732355687,1.57053175939542,2.84266367635642,7.04651572179424,15.9687273142522,20.5464598079169,23.3806600450559,28.2976154542711,35.3045013239188,42.2961807982508,41.3402004220884,54.5172103671,53.7456480718633,62.9307020528525,70.3196534716074,53.2071221378757,52.610726122326,50.7125660028609
Benin,BEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.0175419310625498,0.0438287018252622,0.0675176351504197,0.0960208771322294,0.10784080862952,0.798288649640845,1.74218188908545,2.95047273378555,3.08093957992773,5.79747351818727,7.28722342032777,12.5031754553203,23.56334603887,40.4017343465771,54.4688583207722,74.3960492115605,79.4004986812096,83.6543158875868,93.2578219308733,101.711069662654
Bermuda,BMU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.85959396635339,2.39393536374518,3.20079358518641,5.59201328925511,8.39033810100481,10.2985001709903,12.9329206035363,16.576332429991,20.1875521870383,20.4613392585962,20.6884478889826,21.1245959820014,47.3238370167053,62.8328175806224,76.6691179922079,82.1990426742754,93.4143649843791,106.956845238095,122.164318740625,131.148552737147,135.794675986513,..,139.536310107949,144.319799207236,90.8800659934923
Bhutan,BTN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365843963899069,3.01912152366409,5.5349106803789,12.3320231741911,21.9968647192599,36.61427504374,48.1075649145118,54.9999372331537,66.3791815241785,75.6097824006298,72.1983110218623,82.0700618638577
Bolivia,BOL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.0042404943927727,0.021773634501117,0.036460893668982,0.0543424887118084,0.0946778947743408,0.427823761715999,1.48439792287317,2.93577567411113,5.05074973493249,6.85816850339442,8.99655164697097,11.5717799250284,14.1829234737385,19.6001898208566,25.8843113131579,30.2198553280598,33.6322513118439,51.2360157484703,64.6865543139146,70.6859804771301,80.9077194948494,90.4434950079957,97.6994527325887,96.3372482776015
Bosnia and Herzegovina,BIH,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.0430345065017967,0.25452503083995,0.69162971758293,1.40210404892959,2.4355016894588,11.4635352853942,19.211413033578,27.5885772781259,36.2115077405825,41.0937546715988,48.7159617016807,63.3403254094113,82.3328285681061,84.5279523833992,80.8707857061324,82.6000788680918,87.5747147303175,91.0953078455188,91.2789502884636
Botswana,BWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0.897675617026407,5.33356831953176,12.6576942248807,18.6314624899557,18.3675184192604,24.2812132694388,28.1894110168601,30.0554695184201,43.4121471942209,60.1383050323545,76.8359311771772,96.0232923352026,120.010247082654,145.983869741848,153.785649056095,160.641052789905,167.297593872619
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.000445711589946727,0.00440344670523898,0.0206988467540505,0.115915348702252,0.360031692076822,0.794074075208812,1.51962843202329,2.72576758618669,4.34774057858537,8.73961743345284,13.2879771661194,16.2434653162697,19.443799184819,25.5144501065075,35.6528988110952,46.3141845224809,53.1102584874003,63.6747518549979,78.5549801023455,87.5418765124288,100.881011548201,119.002385323484,125.001852070739,135.305048102328,138.951490610451
Brunei Darussalam,BRN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.689684698885684,1.14439417096681,1.50881644510637,2.96940483171942,5.43654522044751,12.162927156673,14.3875759889723,14.5206257421653,15.4876518690852,20.3389203731267,28.6316195550948,42.1698897715812,44.3544732063729,50.1528351557618,56.1129942876465,63.3198754808803,80.4383275019549,95.9883598993289,102.793692028957,104.686105476673,108.621485936256,109.015478017869,113.948738350176,112.214445742297,110.057064543188
Bulgaria,BGR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.0116925723401912,0.0769082049695952,0.250295640787948,0.321320978726202,0.853688207455991,1.56184205866033,4.33923009908198,9.22441194373859,19.5337778717079,33.0036460255069,44.8427211750488,61.0715371727952,81.2795447351542,108.272022072579,130.864636795744,138.975555841617,140.404853645425,138.038982701046,142.846157475629,148.131112140417,145.187688730203,137.706595342242
Burkina Faso,BFA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.005061430339004,0.0140928507896216,0.0248909629939762,0.0446377051043163,0.217480373785401,0.637748951957462,0.902809025634253,1.88081509202165,3.03767962856037,4.72029020567759,7.35484081941176,13.0525339697894,20.6290793106464,25.330462795977,36.7293802352647,48.0271939661325,60.6076521458717,66.3772829490732,71.737469513534
Burundi,BDI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.00587970359631321,0.00618410067715902,0.00908223821776856,0.00891256818273529,0.00971807686323714,0.00961587376032776,0.0122225612285385,0.244520537477717,0.488582584142179,0.738874923679194,0.881016031738602,1.3388771938327,1.96901263153777,2.48676450675834,3.24195347148378,5.57245358453111,10.3145657509891,18.1747415965747,20.0682741388639,22.8144602063298,24.9625880636833,30.4620103575855
Cabo Verde,CPV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0.00478970787571666,0.239474845750026,1.85826684601352,4.45927680561269,6.98894439367186,9.35422746874592,11.4237619903242,13.8900326662824,17.0731911141939,22.587459019795,31.4674197302946,57.2927735628318,59.8337704904532,76.2654301365256,80.8121804646157,86.0253114374769,100.112448060421,121.789701709763
Cambodia,KHM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.0477305464780414,0.0981662216157821,0.130928969826722,0.208266253320038,0.294455279670213,0.52497438669265,0.745096324416095,1.06805512387392,1.79159317883236,2.98992803400587,3.8532069094364,6.55163670759988,7.95123005978247,12.7011666644781,18.7914736346543,30.3934186663652,44.3149059068277,56.7407111109688,94.188210185746,128.527211478834,133.890239349161,155.111508300413
Cameroon,CMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0.0118107783391506,0.0201011157914007,0.0244465493311459,0.0285531196118734,0.0330952483232458,0.0386756104445549,0.648423285879147,2.55219431403681,4.1801046404121,6.2531654109726,8.66122469301203,12.4189052502369,16.849111406298,23.7515810824312,31.4411065338724,39.8136783601427,41.8760103049101,49.5674001544317,60.4068244294108,70.3904685004587,75.6851330964976
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.11067478638026,2.76988848091968,3.62130143367573,4.64837108660193,6.4356647042348,8.84037866114507,11.8222655785259,14.0458363687853,17.7368955495919,22.7219698376468,28.4290946227574,34.3662595813416,37.9494194844825,42.0712688116672,47.0638664815028,52.7595927857087,57.4932053568209,61.4731075542007,66.2048772219801,70.5483053196051,75.6760779974588,77.8254930914797,79.5683377491082,80.6100807396936,82.984440248557
Cayman Islands,CYM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,2.13269238106139,3.60557623531129,4.39759877146447,6.03227416403261,8.00075776711291,..,11.5434318462749,13.6982671824493,21.1253453906054,25.6687057694614,39.2455617886742,42.4656921907827,45.7073340285019,71.4602845726125,166.474713612899,185.021788669892,197.188762822505,185.804732385848,200.274527867342,181.174223999712,170.981078072826,171.676220253604,167.769316334389,153.74835376355
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.00134322639928321,0.0319672960532776,0.0400031184912809,0.0466819509796635,0.116598212142071,0.136519202839995,0.296972633971779,0.334461654767618,1.0444856900238,1.54099232200576,2.52468064683328,2.7281055885987,8.27875644312482,13.6197267165993,20.2435770830897,22.5114892891158,22.3714033826569,25.2610210931694,29.4665754848403,31.3598712988164
Chad,TCD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0.0662558722278393,0.255193270043082,0.381697962179312,0.698081478781438,1.27263005244477,2.09697762614743,4.50029941617226,8.58728792337947,14.5050671639004,20.0620420223677,24.5316758328647,30.3447828843571,35.3648787874528,35.5643768253939,39.7509799679755
Channel Islands,CHI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.105350944041629,0.268539846539317,0.47012782635373,0.610285808279443,0.814454287960218,1.36643069651234,2.17887711244664,2.75502543022814,6.39743786145931,14.8090902278177,22.0100719523149,32.6151847440123,39.4721787421896,45.4390872823112,57.2813393862697,64.6941754338373,75.438688650934,83.7200337011002,87.9117773295093,96.8131200774212,115.751383612155,128.926907315612,137.081179335778,134.289052917336,133.255628761386
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.00157186757140214,0.00401890634405457,0.0147590858681494,0.0525923722492988,0.127903776161997,0.293245077656933,0.549163872881274,1.0527263861642,1.88607136855488,3.40132614890962,6.65870796169192,11.2447452430793,15.9037673118535,20.7208224177185,25.5510015440261,29.844705926728,34.7667488692781,41.0168743137341,47.7567162731978,55.2980834070778,63.1702780188133,72.0713209045364,80.7627145493731,88.7083346182169,92.2734908227189
Colombia,COL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0.241692749696412,0.750781397496767,1.40416601899811,3.33698597290366,4.66766849747366,5.01230880319334,5.65642865564335,8.05071460961914,11.1523682472839,14.7740697010519,24.4560529517486,50.5973968244647,67.8872831756854,76.2749348909028,91.6101235892505,92.0464098066481,95.7645525770184,98.1342533172899,102.85493838968,104.084543899334,113.082075334767
Comoros,COM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350575206269687,1.43118507522348,2.58400986794466,5.9814184641037,9.81515197491529,14.1294119277797,18.4051271811763,24.1959591907841,30.9101762884596,39.5135630094926,47.2842511467281,50.9012038201154
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,..,..,..,0.0202320622298246,0.0166965809877748,0.0201912968840496,0.0222415273737265,0.0261500007627084,0.0319493962458693,0.311416239048918,1.13092564648557,2.44490524789306,3.79276942325831,5.08272349063133,7.94280165375453,11.5269054445079,16.8952474197215,15.6375257752684,19.00647585595,24.471307670621,30.5800921703284,41.8165640718991,53.4932163754393
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.0357452819802314,..,0.114474546635208,0.164233600618044,2.23913730517906,4.67925865569266,6.75453654834655,9.81144775939238,11.124026782121,15.7553755193181,25.1600303072434,34.2559096406409,46.6145144751353,73.7971528449774,90.4427471261992,91.9390991392684,98.7568280843366,104.769504311508,108.149574188884
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.0930241763896723,0.136853256657671,0.20583013488725,0.539072398716921,1.30463003332301,1.76015986790668,2.9000809207097,3.59676125416283,5.3851447021927,8.14613124544037,12.2740019150724,18.6591211765594,21.7383645571147,25.4924041637636,32.8678269948296,33.7921270399482,41.62122844364,42.3850964397108,66.9932126042763,87.660352746492,111.919913345591,145.971647928252,143.82837949635
Cote d'Ivoire,CIV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.0925959400620172,0.239327505664251,0.590886387885313,1.62719886436411,2.93188436020039,4.43688991583706,6.15927316764925,7.57369054786629,9.76610044431612,13.507185296258,23.0173537404309,41.6050065237396,57.2234984756882,70.8782624393444,82.2015211585982,89.4496294318181,91.2286293930115,95.4460519609929,106.247609322745
Croatia,HRV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.00500675808033385,0.042070686254367,0.132006749053917,0.23899588969905,0.458153230515323,0.718264838624943,1.39727180974056,2.61691813014441,4.00669436298719,6.5384596630233,23.0827620926971,39.4666803394539,52.2491820108818,57.5172792125802,64.4474880821582,83.1583257326452,100.379093687687,115.225307638207,104.464343461634,107.473384629178,113.608144900896,118.301354681113,115.413604703695,110.054306650746,104.431321400248
Cuba,CUB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.00217514752659234,0.00462040977305379,0.0105893808548958,0.0177368980443035,0.0221022993130347,0.0271583125526283,0.0366597110227779,0.0462636849889835,0.0586797979174058,0.0767663806383001,0.15921156783393,0.314389406439274,0.672354824376719,1.20025738398194,1.35132863172612,1.75418261046992,2.93666408323747,5.50239679484829,8.8905834617411,11.6631324808424,14.9201616153801,17.7149274132851,22.4783958427502
Curacao,CUW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140.249677441852,138.265112496612,136.146987586043,131.816630498477,128.18216175359,121.596554536691
Cyprus,CYP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.411682065610851,0.655184654556413,1.21637149351785,1.86709069458998,2.73995838340305,5.19681688681991,8.10550520700925,10.3249795393232,12.8220122461566,16.3857887326835,23.1450237308476,32.694873845661,42.6515776980172,55.2779063499983,64.7982910358134,75.7809034792259,82.7791100757979,92.9655392979931,94.3969347008464,89.6353501388745,93.6925843877556,97.7099236641221,98.4004343690046,96.359425359676,96.3353101058229
Czech Republic,CZE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.0120232344649791,0.0449969810131316,0.135784867572769,0.294173605060842,0.472956236653373,1.93956654756767,5.10452295303721,9.38161156480717,18.9341268085517,42.3984415044177,67.9000648491634,84.2972194237948,95.1472905412332,105.630023211521,115.103537075677,120.742700711812,127.963919146293,132.350960964041,124.566816517417,122.555111235386,124.094374564899,126.846485068411,127.730782754233,130.033439883625
Denmark,DNK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.88347133998349,3.41351284915204,4.08142704431996,6.88912388493807,9.66165776393356,15.7143070094267,25.0570238218265,27.3659797262788,36.4449447786996,49.4149727131392,63.0081245224354,73.9570252885138,83.4002049545967,88.560843106806,95.7091134336243,100.581686814237,107.117064512767,115.371580438847,119.302473170086,123.699399050797,115.669922980876,128.661525958448,130.279897673355,127.117671596997,125.957823361791
Djibouti,DJI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.0162748135424203,0.029510231909719,0.0314320738596586,0.0393450731537324,0.0318168676432139,0.408868633233933,2.0149536426332,3.04601468708821,4.50288334970017,5.67265656689223,5.69072966081895,8.70663211008026,13.930132082459,15.6687533840716,19.8568167321315,22.8016195670918,24.7155825845807,27.9658667570899,32.3868655881162
Dominica,DMA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.647963342984848,0.785799084176607,0.924674585674657,1.14445938599754,1.72218315417845,11.068044788975,17.4383290834599,33.9518684518542,59.4923569143263,73.7149499588897,101.145848069034,125.715092873791,128.380570799769,138.740210716097,148.3370101311,152.55248525931,152.474750292952,129.959862783495,127.45192905821
Dominican Republic,DOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0436983368269459,0.075821226399206,0.0953527661121309,0.134804055463726,0.267922366079982,0.701670074803528,1.01676773126302,1.71491635192459,2.49488414345417,4.97701597852972,8.1426378794243,14.4339014316824,19.0325609962597,23.0607503782802,27.5220586422492,38.7792852294495,48.5866473459082,57.3359375934411,73.9521927510168,87.3086162704055,88.7787084034947,86.4320797887342,86.9370973202184,88.4335001544153,78.8638263591996
East Asia & Pacific,EAS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0889976274798192,0.146245481979881,0.213172178117718,0.312811152874048,0.576978075474177,1.24768510115693,2.4746995309648,3.72513125629337,5.29494322147169,7.8208315383244,11.3939684841777,15.8158448504462,20.3257928965145,24.7400175127509,29.6099631776176,34.0711754861467,39.4787067894135,48.0397779404334,57.1018603870981,64.9437091415707,73.7362878626632,83.273857123151,91.6328537543095,98.302883272471,103.170722910394
East Asia & Pacific (excluding high income),EAP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0113979013156623,0.0217023777094967,0.0428325486935974,0.0912680930551054,0.182521746034892,0.38217367009976,0.67061913323073,1.11609279408149,1.73039141864656,2.98370085920149,5.7157290621488,9.75560612314444,14.0802858465084,18.4991933118301,23.5694406823453,28.1469030165071,33.792532353359,42.5682288506216,52.3822448433351,60.6524278374358,69.9242118874046,79.878478427717,88.6807168230882,95.7193075156896,100.476563324695
Ecuador,ECU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0.170828211647125,0.4805669948214,0.517246854350177,1.07214087221696,2.01629999998339,3.11862257614657,3.84751976907206,6.72217202132343,11.9789415858323,18.0587050744567,26.1966897849974,45.3384089909576,60.505923519965,69.6642867450352,80.5137495502123,89.735548395736,98.531158306553,100.565599366831,106.225532949865,105.644477610006,103.899164782894
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.00710017822512372,0.00784141672165388,0.00841689236204623,0.0115954436869984,0.0122377085988904,0.0120454358154915,0.0118618382530102,0.103619882242814,0.141666207506867,0.738848578500615,2.05619914785446,4.15718133284817,6.58053915532798,8.34988214520994,10.82720009302,18.9886359934909,24.6621729650854,40.5413505185406,54.6901720160205,72.0966674278951,90.5031917419125,105.079422775456,119.91644420941,121.507893024476,114.305985751523
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.0291568003413061,0.0857382942482603,0.234428836538818,0.400740517501184,0.685934240625383,2.32593013286813,8.6250881079151,12.4795050810617,14.331481184148,14.7931497519768,19.0698325495583,30.2890750652406,39.7157333556414,63.1754236559761,100.235654305309,112.986932554111,122.362166700844,123.835550348614,132.925644500325,137.34252613065,141.817904522294,144.025676436052
